category_tree,color,country_code,county_of_origin,currency,description,delivery,domain,features,final_price,image_count,image_urls,in_stock,initial_price,main_image,manufacturer,offers,people_bought_together,product_name,reviews_count,related_products,seller_name,size,top_reviews,url,product_code,brand,category,category_url
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Silver-colored","US","Sweden","USD","Transparent glass ornament filled with glittery flakes. Diameter 2 3/4 in. Length of string 3 1/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$5.99""",3,"[""https://image.hm.com/assets/hm/6d/1e/6d1e93f068dad058370f89e9ff731ef819f50869.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/b2/a9/b2a97c62fc6bc9e9a123f4e798374293edcc9651.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/b2/a9/b2a97c62fc6bc9e9a123f4e798374293edcc9651.jpg?imwidth=2160""]",true,"""$5.99""","https://image.hm.com/assets/hm/6d/1e/6d1e93f068dad058370f89e9ff731ef819f50869.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1248655002.html""]","null","Glittery Glass Ornament",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1248655002.html","1248655002","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Frames"",""url"":""https://www2.hm.com/en_us/home/products/decorations/frames.html""}]","Black","US","Sweden","USD","Wooden frame with plastic glazing. Medium-density fiberboard backing with metal hangers. Screws not included.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$17.99""",7,"[""https://image.hm.com/assets/hm/bb/1b/bb1b312fd6e178bfbaccc60cf2f5a767549ea99f.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/fb/87/fb8761ec4b49477a880e11ff9b8acb59301b2ea8.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/fb/87/fb8761ec4b49477a880e11ff9b8acb59301b2ea8.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/45/58/45588e2308586be13af294c93446cbe8375c454a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/45/58/45588e2308586be13af294c93446cbe8375c454a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/9b/3a/9b3a865464b644d67810765afa4366082ee9669a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/9b/3a/9b3a865464b644d67810765afa4366082ee9669a.jpg?imwidth=2160""]",true,"""$17.99""","https://image.hm.com/assets/hm/bb/1b/bb1b312fd6e178bfbaccc60cf2f5a767549ea99f.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1092946002.html""]","null","Wooden Frame",4.1,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1092946002.html","1092946002","H&M","Frames","https://www2.hm.com/en_us/home/products/decorations/frames.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Red/drum","US","Sweden","USD","Decoration in glass. Glittery cord hanger loop at top. You too can help the environment and make fashion more sustainable. Bring unwanted clothes or home textiles to any H&M store and they will be reworn, reused or recycled. Not washable","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$5.99""",5,"[""https://image.hm.com/assets/hm/98/5d/985d1fa315589f066078a93bcf45de2fee74db08.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/85/88/8588a54192d284d1263f76ef386e06a329dbe743.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/85/88/8588a54192d284d1263f76ef386e06a329dbe743.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/eb/08/eb088243976033f46eddd95b9dfab202194197c3.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/eb/08/eb088243976033f46eddd95b9dfab202194197c3.jpg?imwidth=2160""]",true,"""$5.99""","https://image.hm.com/assets/hm/98/5d/985d1fa315589f066078a93bcf45de2fee74db08.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.0911761036.html""]","null","Decoration",4.9,"null","H&M","","null","https://www2.hm.com/en_us/productpage.0911761036.html","0911761036","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles.html""},{""name"":""Unscented Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html""}]","Black/striped","US","Sweden","USD","Candy-cane candles in cheerful colors. Length 9 3/4 in. Burn time 9 hours.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$9.99""",3,"[""https://image.hm.com/assets/hm/1c/0d/1c0dc957633defc3ca50cd1c5b3a749d4b230980.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/c1/50/c1501711ee51dcfdea36bcd1843c27870ee07bef.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/c1/50/c1501711ee51dcfdea36bcd1843c27870ee07bef.jpg?imwidth=2160""]",true,"""$9.99""","https://image.hm.com/assets/hm/1c/0d/1c0dc957633defc3ca50cd1c5b3a749d4b230980.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1111955014.html""]","null","2-pack Candy Cane Candles",4.8,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1111955014.html","1111955014","H&M","Unscented Candles","https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Candle Holders"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candleholders.html""}]","Gold-colored","US","Sweden","USD","Candlestick in powder-coated metal with a matte finish. Diameter of candle holder approx. 3/4 in. Height 2 1/4 in. Diameter 3 3/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$8.99""",5,"[""https://image.hm.com/assets/hm/8c/03/8c03d0936e89016750a7f0ab58e3b76785b6abb4.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/d4/75/d4751f2a9467062d3bde5afe629083444da6945b.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/d4/75/d4751f2a9467062d3bde5afe629083444da6945b.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/4d/17/4d17bedd2140da4e2cdb0449f24cd9ce46fb1722.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/4d/17/4d17bedd2140da4e2cdb0449f24cd9ce46fb1722.jpg?imwidth=2160""]",true,"""$8.99""","https://image.hm.com/assets/hm/8c/03/8c03d0936e89016750a7f0ab58e3b76785b6abb4.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1119908005.html""]","null","Metal Candlestick",4.8,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1119908005.html","1119908005","H&M","Candle Holders","https://www2.hm.com/en_us/home/products/decorations/candleholders.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""}]","Black","US","Sweden","USD","Tall metal candlestick with a round base. Height 11 3/4 in. You too can help the environment and make fashion more sustainable. Bring unwanted clothes or home textiles to any H&M store and they will be reworn, reused or recycled. Clean with damp cloth","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$17.99""",5,"[""https://image.hm.com/assets/hm/57/81/5781cae3bce29601746514889a461cafb305e8df.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/73/c1/73c10f8e0546476b864457184fba7c6aa15cfc91.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/73/c1/73c10f8e0546476b864457184fba7c6aa15cfc91.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/d1/b9/d1b94f2bad1e0cdb8b785c4e8c42d22cfcd1a40f.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/d1/b9/d1b94f2bad1e0cdb8b785c4e8c42d22cfcd1a40f.jpg?imwidth=2160""]",true,"""$17.99""","https://image.hm.com/assets/hm/57/81/5781cae3bce29601746514889a461cafb305e8df.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.0659975005.html""]","null","Tall Candlestick",4.7,"null","H&M","","null","https://www2.hm.com/en_us/productpage.0659975005.html","0659975005","H&M","HM.com","https://www2.hm.com/en_us/index.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Red/perfume","US","Sweden","USD","Christmas ornament in glass. Loop at top with a glittery cord.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$8.99""",3,"[""https://image.hm.com/assets/hm/73/37/733796917919c580a92b555c6662f4db9d394c0a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/14/7a/147ad7ff9d120918e82109b44305aa65db24546f.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/14/7a/147ad7ff9d120918e82109b44305aa65db24546f.jpg?imwidth=2160""]",true,"""$8.99""","https://image.hm.com/assets/hm/73/37/733796917919c580a92b555c6662f4db9d394c0a.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1250163004.html""]","null","Christmas Ornament",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1250163004.html","1250163004","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles.html""},{""name"":""Unscented Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html""}]","White","US","Sweden","USD","Spiral taper candles with a glossy finish. Length 11 in. Diameter at base approx. 3/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$7.99""",3,"[""https://image.hm.com/assets/hm/0b/d9/0bd95869583fc333dda9ebd302726b8c338f4a75.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/b9/89/b9894778bb7da6132e138d356bffce09ce5cf712.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/b9/89/b9894778bb7da6132e138d356bffce09ce5cf712.jpg?imwidth=2160""]",true,"""$7.99""","https://image.hm.com/assets/hm/0b/d9/0bd95869583fc333dda9ebd302726b8c338f4a75.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1261206001.html""]","null","2-pack Spiral Taper Candles",4.3,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1261206001.html","1261206001","H&M","Unscented Candles","https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""}]","Dark green","US","Sweden","USD","Garland with glittery decorations in honeycomb paper. Diameter of decorations 1 1/4 in. Length of garland approx. 10 ft.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$19.99""",3,"[""https://image.hm.com/assets/hm/0c/21/0c2151418a03e3dcb446cdb67a9683b035c29b51.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/4f/56/4f56dca61af7ca47a79aaf8c9c1ef7b8706cf722.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/4f/56/4f56dca61af7ca47a79aaf8c9c1ef7b8706cf722.jpg?imwidth=2160""]",true,"""$19.99""","https://image.hm.com/assets/hm/0c/21/0c2151418a03e3dcb446cdb67a9683b035c29b51.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1205468005.html""]","null","Glittery Honeycomb Garland",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1205468005.html","1205468005","H&M","Decorations","https://www2.hm.com/en_us/home/products/decorations.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Mirrors"",""url"":""https://www2.hm.com/en_us/home/products/decorations/mirrors.html""}]","Black","US","Sweden","USD","Mirror with a classic metal frame for an elegant addition to your home decor. Mounting fixtures at back for easy vertical placement. Size 15 x 17 3/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$59.99""",3,"[""https://image.hm.com/assets/hm/85/87/8587014a23db09b4fd9a1fd87a1f047b9a805bbb.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/55/22/55220f4cff05e091600e7c9d819534a54764124b.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/55/22/55220f4cff05e091600e7c9d819534a54764124b.jpg?imwidth=2160""]",true,"""$59.99""","https://image.hm.com/assets/hm/85/87/8587014a23db09b4fd9a1fd87a1f047b9a805bbb.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1206936002.html""]","null","Mirror with Metal Frame",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1206936002.html","1206936002","H&M","Mirrors","https://www2.hm.com/en_us/home/products/decorations/mirrors.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Gold-colored/glass","US","Sweden","USD","Christmas ornament in glass. Loop at top with a glittery cord.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$8.99""",3,"[""https://image.hm.com/assets/hm/55/3c/553cb93193bb3f8b13033dd6cec58c9e81525673.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/00/bd/00bdf617ea26f9497528ac545d6181b5461b7b56.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/00/bd/00bdf617ea26f9497528ac545d6181b5461b7b56.jpg?imwidth=2160""]",true,"""$8.99""","https://image.hm.com/assets/hm/55/3c/553cb93193bb3f8b13033dd6cec58c9e81525673.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1250163009.html""]","null","Christmas Ornament",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1250163009.html","1250163009","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles.html""},{""name"":""Unscented Candles"",""url"":""https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html""}]","Yellow","US","Sweden","USD","Tapered candles with a matte finish. Burn time 8 hours. Length 11 3/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$3.99""",3,"[""https://image.hm.com/assets/hm/0d/21/0d21381dfb865bd2fb77f5e6cf9c85a369d6425d.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/00/e4/00e44fb78a250cca4f1a54691a7e1771627dcea3.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/00/e4/00e44fb78a250cca4f1a54691a7e1771627dcea3.jpg?imwidth=2160""]",true,"""$3.99""","https://image.hm.com/assets/hm/0d/21/0d21381dfb865bd2fb77f5e6cf9c85a369d6425d.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.0907277035.html""]","null","2-pack Tapered Candles",4.8,"null","H&M","","null","https://www2.hm.com/en_us/productpage.0907277035.html","0907277035","H&M","Unscented Candles","https://www2.hm.com/en_us/home/products/decorations/candles/unscented.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Red","US","Sweden","USD","Transparent glass ornament filled with glittery flakes. Diameter 2 3/4 in. Length of string 3 1/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$5.99""",3,"[""https://image.hm.com/assets/hm/45/17/451713188f9283ffe0c653d17646b6ec27f0ea9f.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/99/c6/99c643705619458c08750e8cc655610cf458a9b1.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/99/c6/99c643705619458c08750e8cc655610cf458a9b1.jpg?imwidth=2160""]",true,"""$5.99""","https://image.hm.com/assets/hm/45/17/451713188f9283ffe0c653d17646b6ec27f0ea9f.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1248655003.html""]","null","Glittery Glass Ornament",5,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1248655003.html","1248655003","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
"[{""name"":""HM.com"",""url"":""https://www2.hm.com/en_us/index.html""},{""name"":""Home"",""url"":""https://www2.hm.com/en_us/home.html""},{""name"":""Decorations"",""url"":""https://www2.hm.com/en_us/home/products/decorations.html""},{""name"":""Décor & Accessories"",""url"":""https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html""}]","Yellow","US","Sweden","USD","Cute flower decorations in fabric with stem in metal wire. Diameter 1 3/4 in.","[""Furniture, shelving, lighting & area rugs can only be shipped via standard shipping within the continental US. Orders placed using any other method or outside the continental US will be canceled and a refund will be issued. Members with Plus status get free online returns. SHIPPING: Shipping is available to customers at least 13 years of age with a valid US shipping and billing address. H&M HOME furniture, shelving, lighting and area rugs can only be shipped via standard shipping. Orders placed using any other method will be cancelled and a refund will be issued. PAYMENT: We accept card payments via Visa, Apple Pay, MasterCard, Discover and American Express. You can also pay with Klarna's flexible payment options, PayPal and H&M Gift Cards. Learn more on our customer service pages.""]","www2.hm.com","null","""$5.99""",5,"[""https://image.hm.com/assets/hm/64/3e/643e04de77864849f99fbdc1045df3c54d311d5f.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/9c/df/9cdf348e907c281de9a70cb5e3a3bf96d451326a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/9c/df/9cdf348e907c281de9a70cb5e3a3bf96d451326a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/03/66/0366ec717c5342f533857f9d5d9c867c62bf540a.jpg?imwidth=2160"",""https://image.hm.com/assets/hm/03/66/0366ec717c5342f533857f9d5d9c867c62bf540a.jpg?imwidth=2160""]",true,"""$5.99""","https://image.hm.com/assets/hm/64/3e/643e04de77864849f99fbdc1045df3c54d311d5f.jpg?imwidth=2160","H&M","[""https://www2.hm.com/en_us/productpage.1214068002.html""]","null","3-pack Flower Decorations",3.6,"null","H&M","","null","https://www2.hm.com/en_us/productpage.1214068002.html","1214068002","H&M","Décor & Accessories","https://www2.hm.com/en_us/home/products/decorations/decor-accessories.html"
